"","index.Volatility","index.Momentum","stock.Volatility","stock.Momentum","Label"
"311",0.000538902741160752,0.2,-0.00709795892322738,-0.6,1
"312",0.000538902741160752,0.2,-0.0046411268629819,-0.2,-1
"313",0.000538902741160752,0.2,0.0179205057466878,1,-1
"314",0.000538902741160752,0.2,0.00208544909233601,0.6,-1
"315",0.000538902741160752,0.2,0.00400867033650301,0.2,1
"316",0.000538902741160752,0.2,0.000601854550691039,-0.2,-1
"317",0.000538902741160752,0.2,-0.000951987263388365,-0.2,-1
"318",0.000538902741160752,0.2,-0.00275746686933453,-0.6,1
"319",0.000538902741160752,0.2,0.00325007603029273,0.6,-1
"320",0.000538902741160752,0.2,-0.00968032055902306,-0.6,1
"321",0.000538902741160752,0.2,0.00480206459423313,-0.2,1
"322",0.000538902741160752,0.2,0.00269992718485599,-0.2,-1
"323",0.000538902741160752,0.2,-0.00243058545977743,-0.2,-1
"324",0.000538902741160752,0.2,0.00528160815087859,0.6,-1
"325",0.000538902741160752,0.2,-0.00704458654279914,-0.6,-1
"326",0.000538902741160752,0.2,-0.0014229065220112,-0.2,1
"327",0.000538902741160752,0.2,-0.00168564068293457,-0.2,1
"328",0.000538902741160752,0.2,0.0158888010554607,-0.2,1
"329",0.000538902741160752,0.2,-0.0013148730647411,-0.2,-1
"330",0.000538902741160752,0.2,0.00106554882638399,0.6,-1
"331",0.000538902741160752,0.2,0.00361662488516397,-0.2,1
"332",0.000538902741160752,0.2,-0.00236238971752083,0.2,-1
"333",0.000538902741160752,0.2,0.000920234514233242,-0.2,1
"334",0.000538902741160752,0.2,-0.00018615618257305,-0.2,1
"335",0.000538902741160752,0.2,0.0112831185732956,-0.2,1
"336",0.000538902741160752,0.2,0.00331551629172997,0.2,-1
"337",0.00221915856232786,0.2,-0.0011819895902466,0.2,-1
"338",0.00221915856232786,0.2,-0.000546095468610175,0.6,1
"339",0.00221915856232786,0.2,-0.00192174946306212,-0.2,-1
"340",0.00221915856232786,0.2,-0.00380764347537732,-0.2,1
"341",0.00221915856232786,0.2,0.0159957620270434,0.6,-1
"342",0.00221915856232786,0.2,0.000538685756607116,0.2,1
"343",0.00221915856232786,0.2,0.00452775579661753,0.2,-1
"344",0.00221915856232786,0.2,0.000647780222871996,-0.2,-1
"345",0.00221915856232786,0.2,-0.000513426828595831,-0.2,-1
"346",0.00221915856232786,0.2,0.00103775114292597,-0.2,1
"347",0.00221915856232786,0.2,0.00323080636876103,0.6,-1
"348",0.00221915856232786,0.2,-0.00366963916013596,-0.2,-1
"349",0.00221915856232786,0.2,0.00822929637840248,0.2,-1
"350",0.00221915856232786,0.2,0.00034230789612002,-0.2,1
"351",0.00221915856232786,0.2,-0.00221980345372852,-0.2,1
"352",0.00221915856232786,0.2,0.00686633180797189,0.6,1
"353",0.00221915856232786,0.2,-0.00711171998725058,-0.6,1
"354",0.00221915856232786,0.2,0.00132434589534225,0.2,-1
"355",0.00221915856232786,0.2,0.00231661615210272,0.2,1
"356",0.00221915856232786,0.2,0.0180572116247847,0.2,1
"357",0.00221915856232786,0.2,4.27849751401199e-05,0.2,1
"358",0.00221915856232786,0.2,-0.00101213221652179,0.2,1
"359",0.00221915856232786,0.2,0.00580793171038077,0.2,1
"360",0.00221915856232786,0.2,-0.0105606642647087,-0.2,1
"361",0.00221915856232786,0.2,0.00933806549061982,0.2,1
"362",0.00221915856232786,0.2,0.00256058520836682,0.2,-1
"363",0.00221915856232786,0.2,0.00800272827373694,-0.2,1
"364",0.00221915856232786,0.2,0.00166806983373984,0.2,1
"365",0.00299168317860494,0.2,-0.00163975765384119,-0.2,1
"366",0.00299168317860494,0.2,0.000211519049867825,0.6,-1
"367",0.00299168317860494,0.2,-0.00031754916415816,-0.2,1
"368",0.00299168317860494,0.2,0.00380457846439839,0.2,-1
"369",0.00299168317860494,0.2,0.00828393568755905,0.2,1
"370",0.00299168317860494,0.2,0.000944186130268987,0.2,-1
"371",0.00299168317860494,0.2,0.00914431838935796,0.2,1
"372",0.00299168317860494,0.2,-0.000795034882036449,-0.2,-1
"373",0.00299168317860494,0.2,0.00101491603975403,-0.2,-1
"374",0.00299168317860494,0.2,0.00372954052626362,0.2,1
"375",0.00299168317860494,0.2,0.00132133191495456,0.2,-1
"376",0.00299168317860494,0.2,-0.00360029904403891,-0.2,1
"377",0.00299168317860494,0.2,0.0081401363733308,0.2,-1
"378",0.00299168317860494,0.2,0.00251244325163207,0.2,1
"379",0.00299168317860494,0.2,0.00177936246036403,0.2,1
"380",0.00299168317860494,0.2,0.00751283520134454,0.6,1
"381",0.00299168317860494,0.2,-0.00503057203047739,-0.2,1
"382",0.00299168317860494,0.2,-0.00543152415779205,-0.2,1
"383",0.00299168317860494,0.2,0.00265330526111651,0.2,-1
"384",0.00299168317860494,0.2,0.0106145613434413,0.2,1
"385",0.00299168317860494,0.2,0.00346209274401601,0.6,1
"386",0.00299168317860494,0.2,0.00326013849285327,0.2,1
"387",0.00299168317860494,0.2,0.00602524707699581,0.2,1
"388",0.00299168317860494,0.2,-0.00677980496827817,-0.2,-1
"389",0.00299168317860494,0.2,0.0120238358116421,0.6,1
"390",0.00299168317860494,0.2,-0.00344897808064486,-0.2,1
"391",0.00299168317860494,0.2,0.011361102086525,0.2,-1
"392",0.00299168317860494,0.2,-0.00075910254790863,0.2,1
"393",-0.00155257810924119,0.2,-0.00142347607709132,-0.2,-1
"394",-0.00155257810924119,0.2,-0.00500761593489356,0.2,1
"395",-0.00155257810924119,0.2,-0.00223048362527625,-0.2,-1
"396",-0.00155257810924119,0.2,0.00152635393592724,-0.2,1
"397",-0.00155257810924119,0.2,0.00785101897707425,0.2,1
"398",-0.00155257810924119,0.2,-0.000596719086484443,-0.2,1
"399",-0.00155257810924119,0.2,0.00643753460550067,0.2,-1
"400",-0.00155257810924119,0.2,-0.0093490374271143,-0.6,-1
"401",-0.00155257810924119,0.2,-0.00424131354252326,-0.6,-1
"402",-0.00155257810924119,0.2,0.00119380652456242,0.2,1
"403",-0.00155257810924119,0.2,-0.00149590454693826,-0.2,1
"404",-0.00155257810924119,0.2,-0.0114046266220159,-0.2,-1
"405",-0.00155257810924119,0.2,-0.00414478206091566,-0.2,-1
"406",-0.00155257810924119,0.2,0.00272985133971708,0.2,1
"407",-0.00155257810924119,0.2,-0.00192998450859132,0.2,-1
"408",-0.00155257810924119,0.2,-0.000793590342356865,0.6,1
"409",-0.00155257810924119,0.2,-0.004964170463295,-0.2,-1
"410",-0.00155257810924119,0.2,-0.00319902383318482,-0.2,-1
"411",-0.00155257810924119,0.2,-0.000136914386271325,-0.2,-1
"412",-0.00155257810924119,0.2,9.57482156900502e-05,0.2,1
"413",-0.00155257810924119,0.2,-0.00166691420474874,0.6,-1
"414",-0.00155257810924119,0.2,0.00421877713609438,0.2,1
"415",-0.00155257810924119,0.2,0.00230763579034614,0.2,-1
"416",-0.00155257810924119,0.2,-0.0137038689553097,-0.6,1
"417",-0.00155257810924119,0.2,0.00633522570141527,0.6,-1
"418",-0.00155257810924119,0.2,-0.000739348910153348,-0.2,-1
"419",-0.00155257810924119,0.2,-0.0089831963048616,-0.2,-1
"420",-0.00155257810924119,0.2,8.13082780463548e-05,0.2,-1
"421",0.00170852448632941,0.6,0.00074931961801874,-0.2,-1
"422",0.00170852448632941,0.6,-0.00143861271803125,0.2,1
